sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,c_charge_desc,priors_count,two_year_recid
Male,29,25 - 45,African-American,0,0,0,M,Disorderly Conduct,0,1
Male,39,25 - 45,African-American,0,0,0,F,arrest case no charge,35,0
Male,25,25 - 45,Caucasian,0,0,0,M,Prowling/Loitering,2,1
Female,23,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,22,Less than 25,African-American,0,0,1,F,"Poss3,4 Methylenedioxymethcath",1,1
Female,26,25 - 45,Other,0,0,0,M,Battery,4,1
Male,26,25 - 45,African-American,0,3,0,M,Operating W/O Valid License,3,1
Female,24,Less than 25,African-American,0,0,0,M,PL/Unlaw Use Credit Card,3,1
Male,44,25 - 45,African-American,0,0,0,M,Viol Injunct Domestic Violence,0,0
Male,36,25 - 45,Caucasian,0,0,0,F,arrest case no charge,1,1
Male,39,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,10,1
Male,42,25 - 45,Caucasian,0,0,0,F,Possession of LSD,0,0
Male,45,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,1,0
Male,25,25 - 45,African-American,0,1,0,F,Resist Officer w/Violence,7,1
Female,28,25 - 45,Caucasian,0,0,0,F,arrest case no charge,7,0
Male,33,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,25,25 - 45,Caucasian,0,0,0,M,DUI Level 0.15 Or Minor In Veh,0,0
Male,32,25 - 45,African-American,0,1,0,F,arrest case no charge,5,0
Male,23,Less than 25,African-American,0,0,0,F,Deliver Cannabis,0,0
Male,39,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,27,25 - 45,African-American,0,0,0,F,Grand Theft Firearm,12,1
Female,35,25 - 45,Caucasian,0,0,0,M,Battery,4,0
Male,23,Less than 25,African-American,0,0,0,F,Leaving the Scene of Accident,1,0
Female,38,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,30,25 - 45,African-American,0,0,0,F,arrest case no charge,4,0
Male,30,25 - 45,Caucasian,0,0,0,F,Burglary Unoccupied Dwelling,1,0
Female,30,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,26,25 - 45,African-American,1,1,0,F,Grand Theft (Motor Vehicle),18,1
Male,31,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,2,0
Female,41,25 - 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,1,0
Male,34,25 - 45,Other,0,0,0,F,Grand Theft (Motor Vehicle),0,0
Female,25,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,26,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,1,0
Male,38,25 - 45,African-American,0,0,0,F,Possession of Cocaine,2,1
Female,37,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,34,25 - 45,Caucasian,0,0,1,M,Viol Prot Injunc Repeat Viol,3,0
Male,44,25 - 45,Hispanic,0,0,0,F,Felony DUI (level 3),7,1
Female,38,25 - 45,Hispanic,0,0,0,F,Agg Battery Grt/Bod/Harm,0,0
Female,31,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,29,25 - 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,0,0
Male,20,Less than 25,Caucasian,1,0,0,F,arrest case no charge,1,1
Male,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Female,51,Greater than 45,Hispanic,0,0,0,M,Battery,0,0
Male,24,Less than 25,African-American,0,0,0,M,Battery,2,1
Male,47,Greater than 45,African-American,0,0,0,F,Poss Pyrrolidinovalerophenone,0,1
Female,36,25 - 45,African-American,0,0,0,F,Driving While License Revoked,1,1
Male,21,Less than 25,African-American,0,0,0,M,Resist/Obstruct W/O Violence,1,0
Male,25,25 - 45,African-American,0,1,0,M,Battery,3,1
Male,23,Less than 25,African-American,0,0,1,F,Grand Theft in the 3rd Degree,5,1
Male,23,Less than 25,Other,0,0,0,M,Battery,0,0
Female,24,Less than 25,Caucasian,0,0,0,M,Possess Cannabis/20 Grams Or Less,0,0
Male,35,25 - 45,Caucasian,0,0,0,F,arrest case no charge,2,1
Female,23,Less than 25,Hispanic,0,0,0,M,Possess Drug Paraphernalia,0,0
Female,19,Less than 25,African-American,0,0,0,M,Criminal Mischief Damage <$200,0,1
Male,32,25 - 45,Caucasian,0,0,0,F,Grand Theft (Motor Vehicle),0,1
Female,39,25 - 45,Caucasian,0,0,0,M,Lve/Scen/Acc/Veh/Prop/Damage,0,1
Male,30,25 - 45,African-American,4,0,0,F,Possession of Cocaine,12,1
Male,33,25 - 45,African-American,0,0,0,F,Tamper With Witness,2,0
Male,20,Less than 25,Caucasian,0,0,0,M,,0,1
Female,36,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,61,Greater than 45,Hispanic,0,0,0,F,Lewd or Lascivious Molestation,1,0
Male,29,25 - 45,African-American,0,1,1,F,Poss Pyrrolidinovalerophenone,8,1
Female,40,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,53,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,4,0
Female,28,25 - 45,Caucasian,0,0,0,M,Assault,0,0
Male,38,25 - 45,Hispanic,0,0,0,M,Driving Under The Influence,2,0
Male,27,25 - 45,African-American,0,1,0,F,Possession of Cocaine,9,1
Male,55,Greater than 45,Caucasian,0,0,0,F,Battery on a Person Over 65,0,0
Male,22,Less than 25,African-American,1,0,0,M,Battery,1,0
Female,34,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Male,55,Greater than 45,Caucasian,0,0,0,M,Battery,1,0
Male,24,Less than 25,Hispanic,0,0,0,F,arrest case no charge,2,0
Female,47,Greater than 45,African-American,0,1,1,M,Battery,21,1
Male,41,25 - 45,Other,0,0,0,M,Battery,0,0
Male,41,25 - 45,Hispanic,0,0,0,F,Possession of Cocaine,0,0
Male,61,Greater than 45,African-American,0,0,0,F,Felony Battery w/Prior Convict,12,0
Male,57,Greater than 45,African-American,0,0,0,F,Aggravated Assault W/dead Weap,3,0
Female,38,25 - 45,Caucasian,0,0,0,M,Battery,2,0
Male,25,25 - 45,Caucasian,4,0,1,F,arrest case no charge,13,1
Male,23,Less than 25,African-American,0,0,0,F,Fleeing Or Attmp Eluding A Leo,0,1
Male,23,Less than 25,Caucasian,0,0,0,F,Aggrav Battery w/Deadly Weapon,3,0
Male,20,Less than 25,African-American,0,0,0,F,Deliver Cannabis,0,0
Male,44,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,1,0
Female,38,25 - 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,1,0
Male,56,Greater than 45,African-American,0,0,0,F,Lewd or Lascivious Molestation,5,1
Male,43,25 - 45,Caucasian,0,0,0,F,Crimin Mischief Damage $1000+,2,1
Male,22,Less than 25,African-American,0,0,0,F,Burglary Dwelling Armed,0,1
Male,31,25 - 45,African-American,0,0,0,F,Felon in Pos of Firearm or Amm,6,1
Male,32,25 - 45,Other,0,0,0,F,Neglect Child / No Bodily Harm,0,0
Male,29,25 - 45,African-American,0,0,0,F,Driving While License Revoked,0,0
Male,22,Less than 25,African-American,0,0,0,F,Robbery Sudd Snatch No Weapon,1,1
Male,23,Less than 25,African-American,0,0,0,F,Grand Theft (Motor Vehicle),3,1
Male,24,Less than 25,Caucasian,0,0,1,F,Possession of Morphine,1,0
Male,45,Greater than 45,Other,0,0,0,M,DUI Property Damage/Injury,0,0
Male,21,Less than 25,African-American,0,1,0,F,Possession of Cannabis,2,0
Female,29,25 - 45,African-American,0,0,0,M,Battery,0,0
Female,51,Greater than 45,Caucasian,0,0,0,M,Leave Acc/Attend Veh/More $50,0,1
Male,36,25 - 45,Hispanic,1,0,0,M,Criminal Mischief,2,1
Male,25,25 - 45,African-American,0,0,0,F,"Poss3,4 Methylenedioxymethcath",1,0
Male,46,Greater than 45,Hispanic,0,0,0,F,Grand Theft in the 3rd Degree,13,0
Male,62,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,22,1
Male,25,25 - 45,African-American,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,1
Male,27,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,2,0
Male,49,Greater than 45,African-American,0,0,0,M,,0,0
Female,22,Less than 25,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,3,1
Female,34,25 - 45,Caucasian,0,0,0,M,arrest case no charge,9,1
Male,37,25 - 45,Hispanic,0,0,0,F,Aggravated Battery On 65/Older,1,0
Male,21,Less than 25,Caucasian,0,0,0,F,False Ownership Info/Pawn Item,0,1
Male,51,Greater than 45,Caucasian,0,0,0,M,Ride Tri-Rail Without Paying,3,1
Female,39,25 - 45,Caucasian,0,0,0,F,Possession Of Cocaine,2,1
Male,43,25 - 45,African-American,0,0,0,F,Criminal Mischief,8,1
Male,22,Less than 25,African-American,0,0,0,M,Battery,0,1
Female,28,25 - 45,African-American,0,0,0,F,arrest case no charge,4,0
Male,43,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,0,1
Male,27,25 - 45,Caucasian,0,0,0,F,Possession of Hydrocodone,7,1
Male,27,25 - 45,Other,0,0,0,F,Fleeing Or Attmp Eluding A Leo,0,1
Male,31,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,1,1
Female,28,25 - 45,African-American,0,0,0,M,Battery,0,0
Male,58,Greater than 45,Caucasian,0,0,0,M,DUI - Enhanced,3,0
Male,22,Less than 25,Caucasian,0,0,0,F,Harm Public Servant Or Family,0,1
Male,21,Less than 25,Hispanic,0,0,0,M,DUI - Property Damage/Personal Injury,0,1
Male,31,25 - 45,African-American,0,0,0,F,Cruelty Toward Child,5,0
Male,33,25 - 45,African-American,0,0,0,F,Burglary Dwelling Assault/Batt,0,0
Male,26,25 - 45,African-American,0,0,0,M,Susp Drivers Lic 1st Offense,6,1
Female,23,Less than 25,African-American,0,1,0,M,Battery,1,0
Male,32,25 - 45,Caucasian,0,0,0,F,Felony Battery w/Prior Convict,11,0
Male,57,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,2,0
Male,22,Less than 25,Caucasian,0,0,0,F,"Deliver 3,4 Methylenediox",0,0
Female,35,25 - 45,African-American,0,0,0,F,Aggrav Child Abuse-Agg Battery,2,0
Male,47,Greater than 45,Caucasian,0,0,0,F,Burglary Conveyance Unoccup,1,1
Male,35,25 - 45,Hispanic,0,0,0,F,Aggravated Assault w/Firearm,2,0
Male,29,25 - 45,African-American,0,0,1,F,Grand Theft Dwell Property,17,1
Female,54,Greater than 45,Caucasian,0,0,0,M,Petit Theft,1,0
Male,29,25 - 45,Caucasian,0,0,0,F,Aggravated Battery,0,0
Female,28,25 - 45,Other,0,0,0,M,Battery,0,1
Male,51,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,17,1
Female,36,25 - 45,African-American,0,0,0,M,arrest case no charge,0,0
Male,35,25 - 45,Caucasian,0,0,0,M,arrest case no charge,3,1
Male,20,Less than 25,African-American,0,0,1,F,arrest case no charge,1,1
Male,25,25 - 45,African-American,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,0
Male,29,25 - 45,African-American,0,0,0,M,Fail Register Vehicle,2,0
Male,31,25 - 45,Hispanic,0,0,0,F,Possession of Cocaine,0,1
Male,62,Greater than 45,African-American,0,0,0,F,arrest case no charge,4,0
Male,39,25 - 45,Caucasian,0,0,0,M,Assault,0,0
Male,30,25 - 45,African-American,0,0,0,F,Burglary Structure Unoccup,1,1
Female,23,Less than 25,African-American,0,0,0,F,Possession of Hydrocodone,0,0
Female,23,Less than 25,African-American,0,0,0,F,arrest case no charge,1,0
Female,37,25 - 45,Hispanic,0,0,0,M,Battery,0,0
Male,30,25 - 45,African-American,0,0,0,F,Driving While License Revoked,21,1
Male,33,25 - 45,African-American,0,0,3,F,Grand Theft in the 3rd Degree,18,1
Male,20,Less than 25,Hispanic,0,0,0,M,Resist/Obstruct W/O Violence,0,1
Female,61,Greater than 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,30,25 - 45,African-American,0,1,0,F,Criminal Mischief,9,1
Male,23,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,0
Female,27,25 - 45,African-American,0,0,0,F,Neglect Child / Bodily Harm,0,1
Male,38,25 - 45,African-American,0,1,0,M,Possess Cannabis 1000FTSch,10,0
Male,42,25 - 45,African-American,0,0,0,F,arrest case no charge,1,0
Male,31,25 - 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,23,Less than 25,African-American,0,0,0,F,Burglary Dwelling Occupied,2,1
Male,31,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,1,1
Male,43,25 - 45,African-American,0,0,0,M,Battery,1,1
Male,39,25 - 45,Caucasian,0,0,0,F,Aggravated Assault W/Dead Weap,0,0
Male,31,25 - 45,African-American,0,0,0,M,Aggravated Assault W/dead Weap,0,0
Male,22,Less than 25,Caucasian,0,0,0,F,Burglary Conveyance Unoccup,3,1
Female,33,25 - 45,African-American,0,0,0,F,Aggravated Assault W/Dead Weap,0,0
Male,21,Less than 25,Caucasian,0,1,0,F,Possession of Cocaine,1,1
Male,23,Less than 25,African-American,0,0,0,F,Aggravated Battery / Pregnant,1,1
Female,29,25 - 45,Caucasian,0,0,0,F,Consp Traff Oxycodone  4g><14g,0,0
Male,62,Greater than 45,Caucasian,0,0,0,F,Solicit Deliver Cocaine,2,0
Female,56,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,1,1
Female,24,Less than 25,African-American,0,0,0,F,Grand Theft on 65 Yr or Older,4,1
Female,44,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Male,22,Less than 25,African-American,0,1,0,F,arrest case no charge,2,1
Female,28,25 - 45,African-American,0,0,0,F,Possession of Cocaine,4,1
Male,30,25 - 45,African-American,0,0,0,F,Carrying Concealed Firearm,0,0
Male,32,25 - 45,Caucasian,0,0,0,M,Battery on Law Enforc Officer,1,1
Male,51,Greater than 45,Caucasian,0,0,0,F,Grand Theft (Motor Vehicle),3,0
Male,21,Less than 25,African-American,0,0,0,F,Burglary Conveyance Unoccup,0,0
Male,21,Less than 25,African-American,0,0,0,F,Possession of Cocaine,2,1
Male,27,25 - 45,African-American,0,0,0,F,Carrying Concealed Firearm,3,1
Male,28,25 - 45,Hispanic,0,0,0,F,"Poss3,4 Methylenedioxymethcath",0,0
Female,31,25 - 45,African-American,0,0,0,F,Aggrav Battery w/Deadly Weapon,0,0
Male,33,25 - 45,African-American,0,0,0,M,Battery,0,1
Female,49,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,2,0
Female,41,25 - 45,Other,0,0,0,F,arrest case no charge,2,0
Male,20,Less than 25,Caucasian,0,0,5,M,Battery,0,0
Male,31,25 - 45,African-American,0,0,1,F,Possession of Cocaine,10,1
Male,25,25 - 45,African-American,0,0,0,F,arrest case no charge,5,1
Male,23,Less than 25,African-American,0,1,0,F,arrest case no charge,4,1
Male,26,25 - 45,Caucasian,0,0,0,M,Battery,0,0
Female,45,Greater than 45,Asian,0,0,0,F,Failure To Return Hired Vehicle,6,1
Male,28,25 - 45,Caucasian,0,0,0,M,Battery,1,0
Female,28,25 - 45,African-American,0,0,0,F,Aggravated Battery / Pregnant,13,1
Male,39,25 - 45,Caucasian,0,0,0,F,Resist Officer w/Violence,0,1
Male,59,Greater than 45,Hispanic,0,0,0,F,Possession Of Methamphetamine,1,1
Male,52,Greater than 45,African-American,0,0,0,M,Battery,4,0
Male,36,25 - 45,Hispanic,0,0,0,M,Viol Injunct Domestic Violence,1,0
Male,54,Greater than 45,Hispanic,0,0,0,F,Burglary Conveyance Unoccup,5,0
Male,32,25 - 45,Caucasian,0,0,0,F,Driving While License Revoked,0,1
Male,54,Greater than 45,African-American,0,0,0,M,Operating W/O Valid License,3,0
Male,30,25 - 45,African-American,0,0,0,F,Deliver Cocaine,2,1
Female,21,Less than 25,African-American,0,0,0,M,Battery,0,1
Male,25,25 - 45,African-American,0,0,0,M,Susp Drivers Lic 1st Offense,2,1
Male,26,25 - 45,Hispanic,1,0,0,F,arrest case no charge,1,1
Male,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,0,0
Male,61,Greater than 45,African-American,0,0,0,M,Susp Drivers Lic 1st Offense,20,1
Male,24,Less than 25,Caucasian,0,0,2,F,Possession of Cannabis,2,0
Male,32,25 - 45,African-American,0,0,0,F,arrest case no charge,2,0
Female,26,25 - 45,Caucasian,0,0,0,F,Grand Theft in the 3rd Degree,2,1
Female,34,25 - 45,African-American,0,0,0,F,arrest case no charge,6,0
Male,45,Greater than 45,African-American,1,0,0,M,Soliciting For Prostitution,12,1
Male,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,1,1
Male,54,Greater than 45,African-American,0,0,0,F,Possession of Cocaine,4,1
Male,51,Greater than 45,African-American,0,0,0,M,Consume Alcoholic Bev Pub,8,0
Male,28,25 - 45,African-American,0,0,0,F,Pos Cannabis W/Intent Sel/Del,0,0
Male,23,Less than 25,Caucasian,0,0,0,F,Poss Unlaw Issue Id,0,0
Male,30,25 - 45,Caucasian,0,0,0,F,Aggravated Battery / Pregnant,0,1
Male,25,25 - 45,African-American,0,0,0,M,Operating W/O Valid License,0,1
Male,25,25 - 45,Caucasian,0,0,0,F,Pos Cannabis W/Intent Sel/Del,2,0
Male,28,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,2,0
Female,32,25 - 45,African-American,0,0,0,M,Battery,0,1
Male,35,25 - 45,African-American,0,0,0,F,arrest case no charge,7,0
Male,49,Greater than 45,African-American,0,0,0,M,Battery,0,1
Male,36,25 - 45,Caucasian,0,0,0,F,Possession of Cocaine,5,1
Male,33,25 - 45,African-American,0,0,0,M,Susp Drivers Lic 1st Offense,16,1
Male,30,25 - 45,Other,0,0,0,F,Burglary Dwelling Occupied,1,0
Female,58,Greater than 45,Caucasian,0,0,0,M,DUI Property Damage/Injury,1,0
Male,22,Less than 25,African-American,0,0,0,F,Felony Battery (Dom Strang),2,0
Male,28,25 - 45,Caucasian,0,0,0,F,Possession of Oxycodone,2,1
Male,28,25 - 45,Hispanic,0,0,0,M,Battery,0,1
Male,26,25 - 45,African-American,0,1,0,F,Poss Pyrrolidinovalerophenone,6,1
Female,36,25 - 45,Caucasian,0,0,0,F,Leaving the Scene of Accident,3,1
Male,23,Less than 25,Caucasian,0,0,0,F,Deliver Cannabis,0,0
Male,22,Less than 25,African-American,0,0,0,F,Burglary Unoccupied Dwelling,0,1
Male,25,25 - 45,African-American,0,1,0,F,arrest case no charge,10,1
Male,26,25 - 45,African-American,0,0,0,F,arrest case no charge,0,0
Male,25,25 - 45,African-American,0,0,0,F,Uttering Forged Bills,1,0
Male,26,25 - 45,Caucasian,0,0,0,F,Aggravated Assault W/Dead Weap,7,1
Male,40,25 - 45,Native American,0,0,0,M,Assault,2,0
Male,28,25 - 45,African-American,0,0,0,M,Viol Injunction Protect Dom Vi,0,1
Male,40,25 - 45,Hispanic,0,0,0,M,Battery,1,0
Male,56,Greater than 45,African-American,0,0,0,F,Driving While License Revoked,1,0
Male,51,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,3,0
Male,36,25 - 45,African-American,0,0,0,F,Introduce Contraband Into Jail,0,0
Male,51,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,25,25 - 45,Caucasian,0,0,0,F,Possession of Cannabis,2,0
Male,22,Less than 25,African-American,0,1,0,M,Operating W/O Valid License,1,0
Female,35,25 - 45,African-American,2,0,0,F,arrest case no charge,9,0
Male,24,Less than 25,Caucasian,0,0,0,M,Driving License Suspended,0,1
Male,66,Greater than 45,African-American,0,0,0,M,Battery,5,1
Male,27,25 - 45,African-American,0,0,0,M,Battery,6,1
Male,22,Less than 25,Caucasian,0,1,0,F,Poss F/Arm Delinq,2,1
Male,43,25 - 45,Caucasian,0,0,0,F,arrest case no charge,2,0
Male,22,Less than 25,African-American,0,0,0,F,Grand Theft in the 3rd Degree,2,0
Male,31,25 - 45,African-American,0,0,0,M,Possess Cannabis/20 Grams Or Less,4,1
Female,23,Less than 25,Caucasian,0,0,0,M,Battery,4,1
Female,27,25 - 45,Caucasian,0,0,0,M,Driving Under The Influence,0,1
Male,31,25 - 45,African-American,0,0,0,F,Driving While License Revoked,8,1
Male,61,Greater than 45,African-American,0,0,0,F,Grand Theft in the 3rd Degree,29,1
Male,25,25 - 45,Caucasian,0,0,1,F,"Poss3,4 Methylenedioxymethcath",3,0
Female,52,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,35,25 - 45,Hispanic,0,0,0,F,Burglary Conveyance Unoccup,0,0
Female,24,Less than 25,Caucasian,0,0,0,F,Possession of Hydrocodone,0,0
Male,50,Greater than 45,African-American,1,0,0,M,Battery,13,1
Male,57,Greater than 45,Other,0,0,0,F,Aggravated Assault,0,0
Male,38,25 - 45,Caucasian,0,0,0,F,arrest case no charge,2,0
Male,22,Less than 25,African-American,0,0,0,F,Robbery W/Firearm,1,0
Male,26,25 - 45,Hispanic,0,0,0,M,Operating W/O Valid License,1,0
Male,25,25 - 45,African-American,2,3,0,F,arrest case no charge,8,0
Male,20,Less than 25,African-American,0,0,0,F,Burglary Unoccupied Dwelling,3,1
Male,34,25 - 45,African-American,0,0,0,F,Possession of Cannabis,2,0
Male,25,25 - 45,African-American,0,0,0,M,Battery,11,1
Female,24,Less than 25,Caucasian,0,0,0,F,Neglect Child / No Bodily Harm,0,0
Male,24,Less than 25,Other,0,0,0,F,Shoot Into Vehicle,4,0
Male,49,Greater than 45,Caucasian,0,0,0,M,Battery Spouse Or Girlfriend,4,1
Male,27,25 - 45,African-American,0,0,0,F,Aggravated Battery / Pregnant,15,1
Male,28,25 - 45,African-American,0,0,0,F,Possession of Cocaine,10,1
Male,33,25 - 45,African-American,0,0,0,M,arrest case no charge,15,1
Male,55,Greater than 45,Caucasian,0,0,0,F,Possession of Cocaine,0,0
Male,25,25 - 45,Caucasian,0,0,1,F,Robbery / No Weapon,1,0
Male,47,Greater than 45,Caucasian,0,0,0,M,Battery,3,1
Male,55,Greater than 45,African-American,0,0,0,M,Battery,10,1
Male,22,Less than 25,African-American,0,0,0,F,Possession Burglary Tools,0,1
Male,32,25 - 45,African-American,0,0,0,F,Burglary Dwelling Occupied,9,0
Male,55,Greater than 45,Caucasian,0,0,0,F,Driving While License Revoked,0,0
Male,23,Less than 25,African-American,0,0,0,M,Battery,3,0
Male,54,Greater than 45,Caucasian,0,0,0,F,arrest case no charge,2,1
Male,40,25 - 45,Asian,0,0,0,F,Delivery Of Drug Paraphernalia,0,0
Male,27,25 - 45,African-American,0,0,0,M,Battery,0,1
Male,36,25 - 45,Caucasian,0,0,0,M,Theft,4,1
Female,29,25 - 45,African-American,0,0,0,F,Felony Battery (Dom Strang),5,0
Female,45,Greater than 45,Caucasian,0,0,0,M,Battery,0,0
Male,25,25 - 45,Other,0,0,0,M,Disorderly Conduct,2,0
Male,40,25 - 45,Caucasian,0,0,0,F,Tamper With Witness/Victim/CI,4,1
Male,38,25 - 45,African-American,0,0,0,F,arrest case no charge,7,1
Male,57,Greater than 45,Caucasian,0,0,0,F,Felony Battery w/Prior Convict,3,0
Male,26,25 - 45,African-American,0,0,0,F,Burglary Unoccupied Dwelling,3,1
Female,37,25 - 45,African-American,0,0,0,F,Cruelty Toward Child,0,0
Female,42,25 - 45,African-American,0,0,0,M,,0,1
Male,41,25 - 45,Caucasian,0,0,0,F,Deliver Cannabis,1,0
Female,33,25 - 45,Other,0,0,0,F,Poss Unlaw Issue Driver Licenc,0,0
